id;type;start;end;text;norm;score;apply;replacement
ADDR:53545-53573;ADDR;53545;53573;с. Рим, пер. Чехова, д.7, кв;;0.70;false;[ADDR_027]
PHONE:53618-53636;PHONE;53618;53636;+7 (959) 617-60-91;+79596176091;0.90;true;[PHONE_137]
PER:53671-53690;PER;53671;53690;Иван Сидоров-Петров;;0.50;false;[PER_049]
SNILS:53773-53784;SNILS;53773;53784;79442674398;794-426-743 98;0.20;false;[SNILS_210]
ADDR:53821-53862;ADDR;53821;53862;пос. Тверь, ул. Ленина, д. 5 к.1 стр.2 кв;;0.70;false;[ADDR_028]
PER:53991-54003;PER;53991;54003;И.О. Сидоров;;0.50;false;[PER_002]
SNILS:54090-54104;SNILS;54090;54104;800-722-903 61;800-722-903 61;1.00;true;[SNILS_211]
PHONE:54154-54169;PHONE;54154;54169;7-977-924-49-92;+79779244992;0.90;true;[PHONE_138]
SNILS:54235-54249;SNILS;54235;54249;574-374-896 44;574-374-896 44;1.00;true;[SNILS_212]
SNILS:54323-54334;SNILS;54323;54334;79717628687;797-176-286 87;0.20;false;[SNILS_213]
PER:54369-54381;PER;54369;54381;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:54513-54528;PHONE;54513;54528;8 981 432 45 43;+79814324543;0.90;true;[PHONE_139]
PER:54563-54577;PER;54563;54577;Максим Лебедев;;0.50;false;[PER_050]
PER:54620-54631;PER;54620;54631;Рим Лебедев;;0.50;false;[PER_051]
SNILS:54964-54978;SNILS;54964;54978;446-660-993 22;446-660-993 22;1.00;true;[SNILS_214]
PHONE:55028-55043;PHONE;55028;55043;7-992-830-38-97;+79928303897;0.90;true;[PHONE_140]
PER:55078-55090;PER;55078;55090;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:55163-55178;PHONE;55163;55178;8 964 407 31 94;+79644073194;0.90;true;[PHONE_141]
PHONE:55230-55245;PHONE;55230;55245;8 912 582 26 43;+79125822643;0.90;true;[PHONE_142]
PER:55280-55292;PER;55280;55292;И.О. Сидоров;;0.50;false;[PER_002]
SNILS:55366-55377;SNILS;55366;55377;79831913855;798-319-138 55;0.20;false;[SNILS_215]
SNILS:55443-55457;SNILS;55443;55457;554-947-170 30;554-947-170 30;1.00;true;[SNILS_216]
PER:55569-55581;PER;55569;55581;И.О. Сидоров;;0.50;false;[PER_002]
PER:55659-55671;PER;55659;55671;И.О. Сидоров;;0.50;false;[PER_002]
SNILS:55758-55772;SNILS;55758;55772;846-022-356 88;846-022-356 88;1.00;true;[SNILS_217]
PER:55835-55853;PER;55835;55853;Май Сидоров-Петров;;0.50;false;[PER_052]
PHONE:55913-55931;PHONE;55913;55931;+7 (980) 281-50-91;+79802815091;0.90;true;[PHONE_143]
SNILS:55997-56011;SNILS;55997;56011;432-927-129 81;432-927-129 81;1.00;true;[SNILS_218]
SNILS:56075-56089;SNILS;56075;56089;666-760-083 33;666-760-083 33;1.00;true;[SNILS_219]
PER:56122-56134;PER;56122;56134;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:56207-56225;PHONE;56207;56225;+7 (901) 429-77-34;+79014297734;0.90;true;[PHONE_144]
PER:56260-56272;PER;56260;56272;И.О. Сидоров;;0.50;false;[PER_002]
PER:56328-56340;PER;56328;56340;И.О. Сидоров;;0.50;false;[PER_002]
PER:56396-56406;PER;56396;56406;Саша Батов;;0.50;false;[PER_053]
PHONE:56466-56494;PHONE;56466;56494;+7 (939) 232-23-59 доб. 8256;;0.90;true;[PHONE_145]
PHONE:56546-56561;PHONE;56546;56561;7-921-166-15-48;+79211661548;0.90;true;[PHONE_146]
PER:56596-56608;PER;56596;56608;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:56782-56797;PHONE;56782;56797;8 996 292 31 61;+79962923161;0.90;true;[PHONE_147]
PER:56893-56905;PER;56893;56905;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:57047-57075;PHONE;57047;57075;+7 (991) 766-14-58 доб. 4200;;0.90;true;[PHONE_148]
SNILS:57216-57230;SNILS;57216;57230;184-723-046 78;184-723-046 78;1.00;true;[SNILS_220]
PER:57263-57275;PER;57263;57275;И.О. Сидоров;;0.50;false;[PER_002]
SNILS:57418-57432;SNILS;57418;57432;189-141-173 85;189-141-173 85;1.00;true;[SNILS_221]
SNILS:57518-57532;SNILS;57518;57532;420-873-753 80;420-873-753 80;1.00;true;[SNILS_222]
ADDR:57567-57600;ADDR;57567;57600;город Владимир, пр-кт Победы, д 1;;0.70;false;[ADDR_029]
PER:57725-57737;PER;57725;57737;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:57872-57890;PHONE;57872;57890;+7 (933) 575-16-22;+79335751622;0.90;true;[PHONE_149]
PHONE:58021-58039;PHONE;58021;58039;+7 (946) 920-96-50;+79469209650;0.90;true;[PHONE_150]
PER:58147-58159;PER;58147;58159;И.О. Сидоров;;0.50;false;[PER_002]
PER:58215-58227;PER;58215;58227;И.О. Сидоров;;0.50;false;[PER_002]
SNILS:58379-58393;SNILS;58379;58393;941-552-166 02;941-552-166 02;1.00;true;[SNILS_223]
SNILS:58457-58471;SNILS;58457;58471;467-621-202 90;467-621-202 90;1.00;true;[SNILS_224]
PER:58559-58571;PER;58559;58571;Пётр Лебедев;;0.50;false;[PER_054]
PHONE:58631-58646;PHONE;58631;58646;7-978-129-97-26;+79781299726;0.90;true;[PHONE_151]
PER:58800-58812;PER;58800;58812;И.О. Сидоров;;0.50;false;[PER_002]
PER:58947-58959;PER;58947;58959;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:59117-59145;PHONE;59117;59145;+7 (984) 792-92-59 доб. 2445;;0.90;true;[PHONE_152]
SNILS:59233-59247;SNILS;59233;59247;721-753-540 87;721-753-540 87;1.00;true;[SNILS_225]
SNILS:59520-59534;SNILS;59520;59534;608-801-994 09;608-801-994 09;1.00;true;[SNILS_226]
PER:59748-59760;PER;59748;59760;И.О. Сидоров;;0.50;false;[PER_002]
SNILS:59894-59905;SNILS;59894;59905;79819194780;798-191-947 80;0.20;false;[SNILS_227]
PER:59940-59952;PER;59940;59952;И.О. Сидоров;;0.50;false;[PER_002]
PER:60079-60091;PER;60079;60091;Елена Петров;;0.50;false;[PER_055]
PHONE:60151-60166;PHONE;60151;60166;8 978 300 34 25;+79783003425;0.90;true;[PHONE_153]
SNILS:60232-60246;SNILS;60232;60246;351-609-177 69;351-609-177 69;1.00;true;[SNILS_228]
PER:60279-60291;PER;60279;60291;И.О. Сидоров;;0.50;false;[PER_002]
SNILS:60547-60561;SNILS;60547;60561;693-465-472 47;693-465-472 47;1.00;true;[SNILS_229]
PER:60594-60607;PER;60594;60607;Елена Кравцов;;0.50;false;[PER_056]
PER:60650-60662;PER;60650;60662;И.О. Сидоров;;0.50;false;[PER_002]
PER:60718-60730;PER;60718;60730;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:60857-60885;PHONE;60857;60885;+7 (987) 453-96-26 доб. 2923;;0.90;true;[PHONE_154]
ADDR:61038-61083;ADDR;61038;61083;"УЛ. ЛЕНИНА 5-2.
В г. Пермь, пр-кт Победы, д 1";;0.70;false;[ADDR_030]
SNILS:61138-61152;SNILS;61138;61152;200-342-442 86;200-342-442 86;1.00;true;[SNILS_230]
ADDR:61248-61298;ADDR;61248;61298;"УЛ. ЛЕНИНА 5-2.
В край Томск, пер. Чехова, д.7, кв";;0.70;false;[ADDR_031]
PER:61425-61437;PER;61425;61437;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:61510-61538;PHONE;61510;61538;+7 (970) 155-11-42 доб. 3337;;0.90;true;[PHONE_155]
SNILS:61920-61934;SNILS;61920;61934;359-893-347 57;359-893-347 57;1.00;true;[SNILS_231]
PER:61967-61978;PER;61967;61978;Май Сидоров;;0.50;false;[PER_057]
PER:62021-62034;PER;62021;62034;Максим Петров;;0.50;false;[PER_058]
SNILS:62108-62122;SNILS;62108;62122;064-842-294 79;064-842-294 79;1.00;true;[SNILS_232]
PER:62363-62375;PER;62363;62375;И.О. Сидоров;;0.50;false;[PER_002]
PER:62533-62545;PER;62533;62545;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:62618-62646;PHONE;62618;62646;+7 (967) 325-33-76 доб. 1127;;0.90;true;[PHONE_156]
PER:62768-62780;PER;62768;62780;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:62853-62868;PHONE;62853;62868;7-942-469-47-37;+79424694737;0.90;true;[PHONE_157]
PER:62925-62937;PER;62925;62937;И.О. Сидоров;;0.50;false;[PER_002]
PER:63150-63162;PER;63150;63162;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:63235-63250;PHONE;63235;63250;7-903-629-57-75;+79036295775;0.90;true;[PHONE_158]
SNILS:63316-63330;SNILS;63316;63330;043-581-128 41;043-581-128 41;1.00;true;[SNILS_233]
PER:63471-63482;PER;63471;63482;Елена Серов;;0.50;false;[PER_059]
PER:63592-63604;PER;63592;63604;И.О. Сидоров;;0.50;false;[PER_002]
PER:63819-63831;PER;63819;63831;И.О. Сидоров;;0.50;false;[PER_002]
SNILS:63905-63916;SNILS;63905;63916;79041891916;790-418-919 16;0.20;false;[SNILS_234]
SNILS:64004-64018;SNILS;64004;64018;665-061-809 02;665-061-809 02;1.00;true;[SNILS_235]
ADDR:64053-64088;ADDR;64053;64088;посёлок Владимир, пр-кт Победы, д 1;;0.70;false;[ADDR_032]
PHONE:64151-64166;PHONE;64151;64166;7-997-548-58-60;+79975485860;0.90;true;[PHONE_159]
PER:64259-64271;PER;64259;64271;Пётр Лебедев;;0.50;false;[PER_054]
PER:64504-64516;PER;64504;64516;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:64589-64607;PHONE;64589;64607;+7 (901) 666-81-28;+79016668128;0.90;true;[PHONE_160]
PER:64767-64778;PER;64767;64778;Елена Юрьев;;0.50;false;[PER_020]
PHONE:65024-65042;PHONE;65024;65042;+7 (924) 217-33-95;+79242173395;0.90;true;[PHONE_161]
PER:65320-65332;PER;65320;65332;И.О. Сидоров;;0.50;false;[PER_002]
PER:65419-65431;PER;65419;65431;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:65592-65607;PHONE;65592;65607;8 978 775 49 98;+79787754998;0.90;true;[PHONE_162]
PER:65663-65673;PER;65663;65673;Саша Батов;;0.50;false;[PER_053]
PER:65716-65728;PER;65716;65728;И.О. Сидоров;;0.50;false;[PER_002]
PER:65784-65796;PER;65784;65796;И.О. Сидоров;;0.50;false;[PER_002]
SNILS:65883-65897;SNILS;65883;65897;452-577-754 16;452-577-754 16;1.00;true;[SNILS_236]
SNILS:65961-65975;SNILS;65961;65975;812-914-283 93;812-914-283 93;1.00;true;[SNILS_237]
PHONE:66025-66052;PHONE;66025;66052;+7 (993) 741-19-19 доб. 315;;0.90;true;[PHONE_163]
PER:66087-66099;PER;66087;66099;И.О. Сидоров;;0.50;false;[PER_002]
ADDR:66157-66187;ADDR;66157;66187;г. Тверь, пер. Чехова, д.7, кв;;0.70;false;[ADDR_033]
PER:66375-66387;PER;66375;66387;И.О. Сидоров;;0.50;false;[PER_002]
SNILS:66461-66475;SNILS;66461;66475;881-658-039 49;881-658-039 49;1.00;true;[SNILS_238]
PER:66508-66520;PER;66508;66520;И.О. Сидоров;;0.50;false;[PER_002]
PER:66576-66590;PER;66576;66590;Максим Сидоров;;0.50;false;[PER_034]
SNILS:66664-66678;SNILS;66664;66678;229-927-503 05;229-927-503 05;1.00;true;[SNILS_239]
SNILS:66821-66835;SNILS;66821;66835;314-530-385 37;314-530-385 37;1.00;true;[SNILS_240]
SNILS:66899-66913;SNILS;66899;66913;770-051-844 83;770-051-844 83;1.00;true;[SNILS_241]
SNILS:67007-67021;SNILS;67007;67021;591-846-386 45;591-846-386 45;1.00;true;[SNILS_242]
PHONE:67071-67098;PHONE;67071;67098;+7 (944) 598-71-87 доб. 118;;0.90;true;[PHONE_164]
PER:67133-67146;PER;67133;67146;Роман Сидоров;;0.50;false;[PER_060]
PER:67243-67255;PER;67243;67255;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:67328-67356;PHONE;67328;67356;+7 (927) 253-33-30 доб. 5944;;0.90;true;[PHONE_165]
PER:67391-67403;PER;67391;67403;И.О. Сидоров;;0.50;false;[PER_002]
PER:67593-67605;PER;67593;67605;И.О. Сидоров;;0.50;false;[PER_002]
PER:67722-67733;PER;67722;67733;Мария Юрьев;;0.50;false;[PER_061]
SNILS:67886-67900;SNILS;67886;67900;030-299-228 34;030-299-228 34;1.00;true;[SNILS_243]
PHONE:68030-68048;PHONE;68030;68048;+7 (923) 629-61-86;+79236296186;0.90;true;[PHONE_166]
PER:68083-68095;PER;68083;68095;И.О. Сидоров;;0.50;false;[PER_002]
PER:68151-68163;PER;68151;68163;И.О. Сидоров;;0.50;false;[PER_002]
PER:68219-68231;PER;68219;68231;И.О. Сидоров;;0.50;false;[PER_002]
PHONE:68383-68398;PHONE;68383;68398;7-910-321-67-87;+79103216787;0.90;true;[PHONE_167]
PER:68433-68443;PER;68433;68443;Саша Серов;;0.50;false;[PER_062]
SNILS:68517-68531;SNILS;68517;68531;929-298-425 68;929-298-425 68;1.00;true;[SNILS_244]
SNILS:68595-68609;SNILS;68595;68609;991-366-210 38;991-366-210 38;1.00;true;[SNILS_245]
PER:68642-68654;PER;68642;68654;Максим Серов;;0.50;false;[PER_063]
PER:68740-68752;PER;68740;68752;И.О. Сидоров;;0.50;false;[PER_002]
PER:68808-68818;PER;68808;68818;Макс Серов;;0.50;false;[PER_064]
PHONE:68944-68959;PHONE;68944;68959;7-905-814-77-64;+79058147764;0.90;true;[PHONE_168]
SNILS:69183-69197;SNILS;69183;69197;599-162-473 51;599-162-473 51;1.00;true;[SNILS_246]
PHONE:69392-69410;PHONE;69392;69410;+7 (924) 105-10-83;+79241051083;0.90;true;[PHONE_169]
SNILS:69499-69513;SNILS;69499;69513;512-694-486 97;512-694-486 97;1.00;true;[SNILS_247]
SNILS:69599-69613;SNILS;69599;69613;887-258-874 94;887-258-874 94;1.00;true;[SNILS_248]
PHONE:69663-69678;PHONE;69663;69678;8 973 452 60 27;+79734526027;0.90;true;[PHONE_170]
SNILS:69744-69758;SNILS;69744;69758;213-865-890 86;213-865-890 86;1.00;true;[SNILS_249]
PER:69791-69801;PER;69791;69801;Пётр Юрьев;;0.50;false;[PER_065]
PHONE:69961-69989;PHONE;69961;69989;+7 (910) 723-14-59 доб. 6574;;0.90;true;[PHONE_171]
PER:70024-70036;PER;70024;70036;И.О. Сидоров;;0.50;false;[PER_002]
